zip,cbsa,geo_name,rpp
75713,46340,"Tyler, TX ",91.8
75750,46340,"Tyler, TX ",91.8
75751,37300,NA,NA
75751,11980,NA,NA
75752,11980,NA,NA
75752,99999,NA,NA
75752,37300,NA,NA
75754,99999,NA,NA
75755,30980,"Longview, TX ",89.1
75755,99999,NA,NA
75756,11980,NA,NA
75756,99999,NA,NA
75757,27380,NA,NA
75757,46340,"Tyler, TX ",91.8
75758,11980,NA,NA
75758,99999,NA,NA
75759,27380,NA,NA
75760,34860,NA,NA
75760,30980,"Longview, TX ",89.1
75762,46340,"Tyler, TX ",91.8
75763,37300,NA,NA
75763,11980,NA,NA
75764,27380,NA,NA
75765,30980,"Longview, TX ",89.1
75765,99999,NA,NA
75766,27380,NA,NA
75770,11980,NA,NA
75770,37300,NA,NA
75771,46340,"Tyler, TX ",91.8
75772,27380,NA,NA
75773,99999,NA,NA
75773,46340,"Tyler, TX ",91.8
75778,99999,NA,NA
75778,11980,NA,NA
75779,37300,NA,NA
75780,27380,NA,NA
75782,11980,NA,NA
75783,99999,NA,NA
75784,27380,NA,NA
75784,30980,"Longview, TX ",89.1
75785,27380,NA,NA
75788,34860,NA,NA
75789,27380,NA,NA
75789,30980,"Longview, TX ",89.1
75789,46340,"Tyler, TX ",91.8
75790,46340,"Tyler, TX ",91.8
75790,99999,NA,NA
75791,46340,"Tyler, TX ",91.8
75792,46340,"Tyler, TX ",91.8
75798,46340,"Tyler, TX ",91.8
75799,46340,"Tyler, TX ",91.8
75801,37300,NA,NA
75802,37300,NA,NA
75803,11980,NA,NA
75803,37300,NA,NA
75831,99999,NA,NA
75832,37300,NA,NA
75833,99999,NA,NA
75834,99999,NA,NA
75835,99999,NA,NA
75838,99999,NA,NA
75839,37300,NA,NA
75839,99999,NA,NA
75840,99999,NA,NA
75844,99999,NA,NA
75844,37300,NA,NA
75845,99999,NA,NA
75846,99999,NA,NA
75847,99999,NA,NA
75848,99999,NA,NA
75849,99999,NA,NA
75850,99999,NA,NA
75851,99999,NA,NA
75852,99999,NA,NA
75852,26660,NA,NA
75853,37300,NA,NA
75853,11980,NA,NA
75855,99999,NA,NA
75856,99999,NA,NA
75858,99999,NA,NA
75859,18620,NA,NA
75859,99999,NA,NA
75860,99999,NA,NA
75861,37300,NA,NA
75862,26660,NA,NA
75862,99999,NA,NA
75865,99999,NA,NA
75880,37300,NA,NA
75882,37300,NA,NA
75884,37300,NA,NA
75886,37300,NA,NA
75901,31260,NA,NA
75902,31260,NA,NA
75903,31260,NA,NA
75904,31260,NA,NA
75904,99999,NA,NA
75915,31260,NA,NA
75925,27380,NA,NA
75926,99999,NA,NA
75928,99999,NA,NA
75929,99999,NA,NA
75930,99999,NA,NA
75931,99999,NA,NA
75932,99999,NA,NA
75933,99999,NA,NA
75934,99999,NA,NA
75935,99999,NA,NA
75936,99999,NA,NA
75937,34860,NA,NA
75938,99999,NA,NA
75939,99999,NA,NA
75941,31260,NA,NA
75942,99999,NA,NA
75943,34860,NA,NA
75944,34860,NA,NA
75946,34860,NA,NA
75946,30980,"Longview, TX ",89.1
75948,99999,NA,NA
75949,31260,NA,NA
75951,31260,NA,NA
75951,99999,NA,NA
75954,99999,NA,NA
75956,99999,NA,NA
75958,34860,NA,NA
75959,99999,NA,NA
75960,99999,NA,NA
75961,99999,NA,NA
75961,34860,NA,NA
75963,34860,NA,NA
75964,34860,NA,NA
75965,34860,NA,NA
75966,99999,NA,NA
75968,99999,NA,NA
75969,27380,NA,NA
75969,31260,NA,NA
75972,99999,NA,NA
75973,99999,NA,NA
75974,99999,NA,NA
75975,99999,NA,NA
75975,30980,"Longview, TX ",89.1
75976,27380,NA,NA
75977,99999,NA,NA
75978,34860,NA,NA
75979,99999,NA,NA
75980,31260,NA,NA
75980,99999,NA,NA
75990,99999,NA,NA
76001,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76002,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76003,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76004,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76005,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76006,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76007,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76008,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76009,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76010,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76011,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76012,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76013,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76014,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76015,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76016,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76017,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76018,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76019,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76020,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76021,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76022,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76023,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76028,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76031,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76033,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76033,99999,NA,NA
76033,24180,NA,NA
76034,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76035,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76035,24180,NA,NA
76036,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76039,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76040,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76041,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76043,99999,NA,NA
76044,24180,NA,NA
76044,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76048,24180,NA,NA
76048,99999,NA,NA
76049,24180,NA,NA
76049,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76050,99999,NA,NA
76050,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76051,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76052,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76053,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76054,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76055,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76055,99999,NA,NA
76058,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76059,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76060,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76061,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76063,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76064,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76065,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76066,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76066,33420,NA,NA
76067,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76067,33420,NA,NA
76070,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76070,99999,NA,NA
76071,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76073,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76077,99999,NA,NA
76078,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76082,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76084,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76085,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76086,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76087,24180,NA,NA
76087,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76088,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76092,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76093,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76093,99999,NA,NA
76094,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76095,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76096,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76097,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76098,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76099,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76101,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76102,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76103,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76104,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76105,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76106,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76107,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76108,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76109,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76110,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76111,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76112,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76113,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76114,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76115,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76116,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76117,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76118,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76119,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76120,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76121,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76122,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76123,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76124,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76126,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76127,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76129,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76130,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76131,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76132,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76133,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76134,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76135,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76136,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76137,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76140,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76147,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76148,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76155,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76161,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76162,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76163,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76164,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76177,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76179,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76180,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76182,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76185,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76190,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76191,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76192,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76193,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76195,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76196,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76197,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76199,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76201,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76202,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76203,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76204,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76205,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76206,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76207,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76208,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76209,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76210,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76225,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76226,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76227,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76228,99999,NA,NA
76228,48660,"Wichita Falls, TX ",86.4
76230,99999,NA,NA
76230,48660,"Wichita Falls, TX ",86.4
76233,43300,"Sherman-Denison, TX ",91
76233,23620,NA,NA
76234,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76234,23620,NA,NA
76234,99999,NA,NA
76238,23620,NA,NA
76239,99999,NA,NA
76239,23620,NA,NA
76240,23620,NA,NA
76240,43300,"Sherman-Denison, TX ",91
76241,23620,NA,NA
76244,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76245,43300,"Sherman-Denison, TX ",91
76246,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76247,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76248,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76249,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76250,23620,NA,NA
76251,99999,NA,NA
76252,23620,NA,NA
76252,99999,NA,NA
76253,23620,NA,NA
76255,99999,NA,NA
76258,43300,"Sherman-Denison, TX ",91
76258,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76258,23620,NA,NA
76259,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76261,99999,NA,NA
76261,48660,"Wichita Falls, TX ",86.4
76262,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76263,23620,NA,NA
76264,43300,"Sherman-Denison, TX ",91
76265,23620,NA,NA
76265,99999,NA,NA
76266,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76266,23620,NA,NA
76267,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76268,43300,"Sherman-Denison, TX ",91
76270,99999,NA,NA
76270,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76271,43300,"Sherman-Denison, TX ",91
76271,23620,NA,NA
76272,23620,NA,NA
76272,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76273,23620,NA,NA
76273,43300,"Sherman-Denison, TX ",91
76301,48660,"Wichita Falls, TX ",86.4
76302,48660,"Wichita Falls, TX ",86.4
76305,48660,"Wichita Falls, TX ",86.4
76306,48660,"Wichita Falls, TX ",86.4
76307,48660,"Wichita Falls, TX ",86.4
76308,48660,"Wichita Falls, TX ",86.4
76309,48660,"Wichita Falls, TX ",86.4
76310,48660,"Wichita Falls, TX ",86.4
76311,48660,"Wichita Falls, TX ",86.4
76351,48660,"Wichita Falls, TX ",86.4
76352,48660,"Wichita Falls, TX ",86.4
76354,48660,"Wichita Falls, TX ",86.4
76357,48660,"Wichita Falls, TX ",86.4
76360,46900,NA,NA
76360,48660,"Wichita Falls, TX ",86.4
76363,99999,NA,NA
76364,46900,NA,NA
76365,99999,NA,NA
76365,48660,"Wichita Falls, TX ",86.4
76366,48660,"Wichita Falls, TX ",86.4
76367,48660,"Wichita Falls, TX ",86.4
76369,48660,"Wichita Falls, TX ",86.4
76370,48660,"Wichita Falls, TX ",86.4
76371,99999,NA,NA
76372,99999,NA,NA
76373,46900,NA,NA
76374,48660,"Wichita Falls, TX ",86.4
76374,99999,NA,NA
76377,48660,"Wichita Falls, TX ",86.4
76379,48660,"Wichita Falls, TX ",86.4
76380,99999,NA,NA
76384,46900,NA,NA
76384,99999,NA,NA
76388,99999,NA,NA
76389,48660,"Wichita Falls, TX ",86.4
76389,99999,NA,NA
76401,44500,NA,NA
76402,44500,NA,NA
76424,99999,NA,NA
76426,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76426,99999,NA,NA
76427,99999,NA,NA
76429,33420,NA,NA
76429,99999,NA,NA
76430,99999,NA,NA
76431,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76431,99999,NA,NA
76432,99999,NA,NA
76432,15220,NA,NA
76433,24180,NA,NA
76433,44500,NA,NA
76433,99999,NA,NA
76435,99999,NA,NA
76436,44500,NA,NA
76436,99999,NA,NA
76437,99999,NA,NA
76437,10180,"Abilene, TX ",90.3
76439,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76442,99999,NA,NA
76442,15220,NA,NA
76443,10180,"Abilene, TX ",90.3
76443,99999,NA,NA
76443,15220,NA,NA
76444,44500,NA,NA
76444,99999,NA,NA
76445,44500,NA,NA
76445,99999,NA,NA
76446,44500,NA,NA
76446,99999,NA,NA
76448,99999,NA,NA
76449,99999,NA,NA
76449,33420,NA,NA
76450,99999,NA,NA
76450,33420,NA,NA
76452,99999,NA,NA
76453,44500,NA,NA
76453,33420,NA,NA
76454,99999,NA,NA
76455,99999,NA,NA
76457,44500,NA,NA
76457,99999,NA,NA
76458,99999,NA,NA
76458,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76459,99999,NA,NA
76460,99999,NA,NA
76461,44500,NA,NA
76462,24180,NA,NA
76462,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76462,33420,NA,NA
76462,44500,NA,NA
76463,44500,NA,NA
76463,33420,NA,NA
76464,99999,NA,NA
76464,10180,"Abilene, TX ",90.3
76465,44500,NA,NA
76466,99999,NA,NA
76467,24180,NA,NA
76468,99999,NA,NA
76469,10180,"Abilene, TX ",90.3
76470,44500,NA,NA
76470,99999,NA,NA
76471,99999,NA,NA
76471,15220,NA,NA
76472,33420,NA,NA
76474,15220,NA,NA
76474,99999,NA,NA
76475,33420,NA,NA
76476,24180,NA,NA
76481,99999,NA,NA
76483,99999,NA,NA
76484,33420,NA,NA
76485,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76486,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76486,33420,NA,NA
76486,99999,NA,NA
76487,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76487,99999,NA,NA
76490,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76491,99999,NA,NA
76501,28660,"Killeen-Temple, TX ",89.1
76502,28660,"Killeen-Temple, TX ",89.1
76503,28660,"Killeen-Temple, TX ",89.1
76504,28660,"Killeen-Temple, TX ",89.1
76508,28660,"Killeen-Temple, TX ",89.1
76511,12420,"Austin-Round Rock-Georgetown, TX ",99.3
76511,28660,"Killeen-Temple, TX ",89.1
76511,99999,NA,NA
76513,28660,"Killeen-Temple, TX ",89.1
76518,99999,NA,NA
76519,47380,"Waco, TX ",88.8
76519,28660,"Killeen-Temple, TX ",89.1
76519,99999,NA,NA
76520,99999,NA,NA
76522,28660,"Killeen-Temple, TX ",89.1
76523,99999,NA,NA
76524,47380,"Waco, TX ",88.8
76525,28660,"Killeen-Temple, TX ",89.1
76525,99999,NA,NA
76526,28660,"Killeen-Temple, TX ",89.1
76527,12420,"Austin-Round Rock-Georgetown, TX ",99.3
76527,28660,"Killeen-Temple, TX ",89.1
76527,99999,NA,NA
76528,99999,NA,NA
76528,28660,"Killeen-Temple, TX ",89.1
76530,99999,NA,NA
76530,12420,"Austin-Round Rock-Georgetown, TX ",99.3
76531,99999,NA,NA
76533,28660,"Killeen-Temple, TX ",89.1
76534,28660,"Killeen-Temple, TX ",89.1
76534,99999,NA,NA
76537,28660,"Killeen-Temple, TX ",89.1
76537,12420,"Austin-Round Rock-Georgetown, TX ",99.3
76538,99999,NA,NA
76538,28660,"Killeen-Temple, TX ",89.1
76539,28660,"Killeen-Temple, TX ",89.1
76539,99999,NA,NA
76540,28660,"Killeen-Temple, TX ",89.1
76541,28660,"Killeen-Temple, TX ",89.1
76542,28660,"Killeen-Temple, TX ",89.1
76543,28660,"Killeen-Temple, TX ",89.1
76544,28660,"Killeen-Temple, TX ",89.1
76547,28660,"Killeen-Temple, TX ",89.1
76548,28660,"Killeen-Temple, TX ",89.1
76549,99999,NA,NA
76549,28660,"Killeen-Temple, TX ",89.1
76550,99999,NA,NA
76550,28660,"Killeen-Temple, TX ",89.1
76554,28660,"Killeen-Temple, TX ",89.1
76556,99999,NA,NA
76556,17780,"College Station-Bryan, TX ",91.2
76557,47380,"Waco, TX ",88.8
76557,28660,"Killeen-Temple, TX ",89.1
76558,28660,"Killeen-Temple, TX ",89.1
76559,28660,"Killeen-Temple, TX ",89.1
76561,47380,"Waco, TX ",88.8
76561,28660,"Killeen-Temple, TX ",89.1
76564,28660,"Killeen-Temple, TX ",89.1
76565,99999,NA,NA
76566,28660,"Killeen-Temple, TX ",89.1
76567,17780,"College Station-Bryan, TX ",91.2
76567,99999,NA,NA
76569,28660,"Killeen-Temple, TX ",89.1
76569,99999,NA,NA
76570,28660,"Killeen-Temple, TX ",89.1
76570,99999,NA,NA
76570,47380,"Waco, TX ",88.8
76571,28660,"Killeen-Temple, TX ",89.1
76571,12420,"Austin-Round Rock-Georgetown, TX ",99.3
76573,12420,"Austin-Round Rock-Georgetown, TX ",99.3
76574,12420,"Austin-Round Rock-Georgetown, TX ",99.3
76577,99999,NA,NA
76577,12420,"Austin-Round Rock-Georgetown, TX ",99.3
76578,99999,NA,NA
76578,12420,"Austin-Round Rock-Georgetown, TX ",99.3
76579,28660,"Killeen-Temple, TX ",89.1
76579,47380,"Waco, TX ",88.8
76596,28660,"Killeen-Temple, TX ",89.1
76597,28660,"Killeen-Temple, TX ",89.1
76598,28660,"Killeen-Temple, TX ",89.1
76599,28660,"Killeen-Temple, TX ",89.1
76621,99999,NA,NA
76621,47380,"Waco, TX ",88.8
76622,99999,NA,NA
76622,47380,"Waco, TX ",88.8
76623,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76624,99999,NA,NA
76624,47380,"Waco, TX ",88.8
76626,18620,NA,NA
76626,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76627,99999,NA,NA
76628,99999,NA,NA
76629,17780,"College Station-Bryan, TX ",91.2
76629,47380,"Waco, TX ",88.8
76630,47380,"Waco, TX ",88.8
76631,99999,NA,NA
76632,47380,"Waco, TX ",88.8
76633,47380,"Waco, TX ",88.8
76633,99999,NA,NA
76634,28660,"Killeen-Temple, TX ",89.1
76634,99999,NA,NA
76635,99999,NA,NA
76636,99999,NA,NA
76637,99999,NA,NA
76638,28660,"Killeen-Temple, TX ",89.1
76638,47380,"Waco, TX ",88.8
76639,18620,NA,NA
76640,47380,"Waco, TX ",88.8
76641,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76641,18620,NA,NA
76642,47380,"Waco, TX ",88.8
76642,99999,NA,NA
76643,47380,"Waco, TX ",88.8
76645,99999,NA,NA
76648,99999,NA,NA
76648,18620,NA,NA
76649,99999,NA,NA
76649,44500,NA,NA
76650,99999,NA,NA
76651,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76652,99999,NA,NA
76653,17780,"College Station-Bryan, TX ",91.2
76653,99999,NA,NA
76653,47380,"Waco, TX ",88.8
76654,47380,"Waco, TX ",88.8
76655,47380,"Waco, TX ",88.8
76656,47380,"Waco, TX ",88.8
76656,28660,"Killeen-Temple, TX ",89.1
76657,28660,"Killeen-Temple, TX ",89.1
76657,47380,"Waco, TX ",88.8
76660,99999,NA,NA
76661,47380,"Waco, TX ",88.8
76664,47380,"Waco, TX ",88.8
76664,99999,NA,NA
76665,99999,NA,NA
76666,99999,NA,NA
76667,99999,NA,NA
76670,18620,NA,NA
76670,99999,NA,NA
76670,19100,"Dallas-Fort Worth-Arlington, TX ",101.2
76671,99999,NA,NA
76673,99999,NA,NA
76673,47380,"Waco, TX ",88.8
76676,99999,NA,NA
76678,99999,NA,NA
76678,47380,"Waco, TX ",88.8
76679,18620,NA,NA
76680,47380,"Waco, TX ",88.8
76681,18620,NA,NA
76682,99999,NA,NA
76682,47380,"Waco, TX ",88.8
76684,47380,"Waco, TX ",88.8
76685,47380,"Waco, TX ",88.8
76686,99999,NA,NA
76687,17780,"College Station-Bryan, TX ",91.2
76687,99999,NA,NA
76689,28660,"Killeen-Temple, TX ",89.1
76689,99999,NA,NA
76689,47380,"Waco, TX ",88.8
76690,99999,NA,NA
76690,44500,NA,NA
76691,99999,NA,NA
76691,47380,"Waco, TX ",88.8
76692,99999,NA,NA
76693,18620,NA,NA
76693,99999,NA,NA
76701,47380,"Waco, TX ",88.8
76702,47380,"Waco, TX ",88.8
76703,47380,"Waco, TX ",88.8
76704,47380,"Waco, TX ",88.8
76705,47380,"Waco, TX ",88.8
76706,47380,"Waco, TX ",88.8
76707,47380,"Waco, TX ",88.8
76708,47380,"Waco, TX ",88.8
76710,47380,"Waco, TX ",88.8
76711,47380,"Waco, TX ",88.8
76712,47380,"Waco, TX ",88.8
76714,47380,"Waco, TX ",88.8
76716,47380,"Waco, TX ",88.8
76797,47380,"Waco, TX ",88.8
76798,47380,"Waco, TX ",88.8
76799,47380,"Waco, TX ",88.8
76801,99999,NA,NA
76801,15220,NA,NA
76802,15220,NA,NA
76803,15220,NA,NA
76804,15220,NA,NA
76820,99999,NA,NA
76821,99999,NA,NA
76823,99999,NA,NA
76823,15220,NA,NA
76824,28660,"Killeen-Temple, TX ",89.1
76825,99999,NA,NA
76827,15220,NA,NA
76828,99999,NA,NA
76831,99999,NA,NA
76832,99999,NA,NA
76834,99999,NA,NA
76836,99999,NA,NA
76837,99999,NA,NA
76841,99999,NA,NA
76842,99999,NA,NA
76844,99999,NA,NA
76845,99999,NA,NA
76848,99999,NA,NA
76849,28500,NA,NA
76849,99999,NA,NA
76852,99999,NA,NA
76853,99999,NA,NA
76853,28660,"Killeen-Temple, TX ",89.1
76854,99999,NA,NA
76855,99999,NA,NA
76856,99999,NA,NA
76856,23240,NA,NA
76857,15220,NA,NA
76857,99999,NA,NA
76858,99999,NA,NA
76859,99999,NA,NA
76861,41660,"San Angelo, TX ",91.3
76861,99999,NA,NA
76862,99999,NA,NA
76864,99999,NA,NA
76865,99999,NA,NA
76866,99999,NA,NA
76869,99999,NA,NA
76870,99999,NA,NA
76871,99999,NA,NA
76872,99999,NA,NA
76873,99999,NA,NA
76874,99999,NA,NA
76875,99999,NA,NA
76877,99999,NA,NA
76878,15220,NA,NA
76878,99999,NA,NA
76880,99999,NA,NA
76882,99999,NA,NA
76883,99999,NA,NA
76884,99999,NA,NA
76885,99999,NA,NA
76886,41660,"San Angelo, TX ",91.3
76887,99999,NA,NA
76888,99999,NA,NA
76890,99999,NA,NA
76890,15220,NA,NA
76901,41660,"San Angelo, TX ",91.3
76902,41660,"San Angelo, TX ",91.3
76903,41660,"San Angelo, TX ",91.3
76904,41660,"San Angelo, TX ",91.3
76905,99999,NA,NA
76905,41660,"San Angelo, TX ",91.3
76906,41660,"San Angelo, TX ",91.3
76908,41660,"San Angelo, TX ",91.3
76909,41660,"San Angelo, TX ",91.3
76930,41660,"San Angelo, TX ",91.3
76932,99999,NA,NA
76933,99999,NA,NA
76934,41660,"San Angelo, TX ",91.3
76935,41660,"San Angelo, TX ",91.3
76935,99999,NA,NA
76936,99999,NA,NA
76937,41660,"San Angelo, TX ",91.3
76937,99999,NA,NA
76939,41660,"San Angelo, TX ",91.3
76940,99999,NA,NA
76940,41660,"San Angelo, TX ",91.3
76941,41660,"San Angelo, TX ",91.3
76943,99999,NA,NA
76945,41660,"San Angelo, TX ",91.3
76945,99999,NA,NA
76949,99999,NA,NA
